workspaceModel.save.cache.to.file.ms,1775387130938000000,1775387190938000000,55
jps.global.get.libraries.ms,1775387130938000000,1775387190938000000,1
workspaceModel.moduleBridge.update.option.ms,1775387130938000000,1775387190938000000,0
jps.module.iml.entities.serializer.save.entities.ms,1775387130938000000,1775387190938000000,0
workspaceModel.sync.entities.ms,1775387130938000000,1775387190938000000,0
JVM.threadCount,1775387130938000000,1775387190938000000,45
JVM.usedNativeBytes,1775387130938000000,1775387190938000000,438199056
JVM.totalBytesAllocated,1775387130938000000,1775387190938000000,38204840
JVM.maxNativeBytes,1775387130938000000,1775387190938000000,-1
JVM.GC.collectionTimesMs,1775387130938000000,1775387190938000000,0
JVM.GC.collections,1775387130938000000,1775387190938000000,0
JVM.usedHeapBytes,1775387130938000000,1775387190938000000,1095116936
JVM.totalCpuTimeMs,1775387130938000000,1775387190938000000,1889
OS.loadAverage,1775387130938000000,1775387190938000000,26.3505859375
JVM.maxHeapBytes,1775387130938000000,1775387190938000000,2147483648
Indexes.entries.lookupDurationMaxMs,1775387130938000000,1775387190938000000,0.0
Indexes.entries.lookupDurationAvgMs,1775387130938000000,1775387190938000000,0.0
IndexesFlusher.totalFlushes,1775387130938000000,1775387190938000000,177
Indexes.entries.lookupDuration90PMs,1775387130938000000,1775387190938000000,0.0
IndexesFlusher.totalFlushesRetried,1775387130938000000,1775387190938000000,0
Indexes.entries.lookups,1775387130938000000,1775387190938000000,0.0
Indexes.stubs.lookupDuration90PMs,1775387130938000000,1775387190938000000,0.0
IndexesFlusher.totalFlushingTimeUs,1775387130938000000,1775387190938000000,249401
Indexes.stubs.lookupDurationAvgMs,1775387130938000000,1775387190938000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1775387130938000000,1775387190938000000,0
Indexes.stubs.lookupDurationMaxMs,1775387130938000000,1775387190938000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1775387130938000000,1775387190938000000,0.0
Indexes.allKeys.lookupDuration90PMs,1775387130938000000,1775387190938000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1775387130938000000,1775387190938000000,0.0
Indexes.allKeys.lookups,1775387130938000000,1775387190938000000,0.0
Indexes.stubs.lookups,1775387130938000000,1775387190938000000,0.0
FileNameCache.queries,1775387130938000000,1775387190938000000,4930
FileNameCache.totalMisses,1775387130938000000,1775387190938000000,0
FlushQueue.tasksExecuted,1775387190938000000,1775387250937000000,761
FlushQueue.queueSizeAvg,1775387190938000000,1775387250937000000,0.009198423127463863
AWTEventQueue.dispatchTimeTotalNS,1775387190938000000,1775387250937000000,144828176
AWTEventQueue.eventsDispatched,1775387190938000000,1775387250937000000,837
FlushQueue.executionTimeAvgNs,1775387190938000000,1775387250937000000,32682.743758212877
NonBlockingReadAction.finalizedExecutionsCount,1775387190938000000,1775387250937000000,5
FlushQueue.queueSizeMax,1775387190938000000,1775387250937000000,1
FlushQueue.waitingTime90PNs,1775387190938000000,1775387250937000000,250879
FlushQueue.queueSize90P,1775387190938000000,1775387250937000000,0
